Row.names	Subject	Vendor	Time	Group	Muribaculaceae	Faecalibaculum	Bacteroides-acidifaciens	Akkermansia-muciniphila	Parasutterella	Bacteroides	Lachnospiraceae-NK4A136-group	Alloprevotella	Parabacteroides-goldsteinii	Lachnospiraceae	Bacteroides-uniformis	Desulfovibrionaceae	Lachnospiraceae-bacterium-28-4	Clostridia-UCG-014	Oscillospiraceae	Lachnospiraceae-bacterium-10-1	Rikenellaceae-RC9-gut-group	Helicobacter-ganmani	Mucispirillum-schaedleri	Ruminococcus-sp.-N15.MGS-57	Escherichia-Shigella	Clostridia-vadinBB60-group	Alistipes	Colidextribacter	Parabacteroides	Oscillibacter	Ruminococcaceae	Anaerotruncus	Roseburia	Bacteroides-vulgatus-ATCC-8482	Odoribacter	Peptococcaceae	Rikenella	Lactobacillus	Lachnoclostridium	Blautia	Muribaculum	Bilophila	Desulfovibrio	Lachnospiraceae-UCG-006	Candidatus-Saccharimonas	Tuzzerella	Helicobacter-mastomyrinus	mouse-gut-metagenome	Gastranaerophilales	GCA-900066575	Bacteroides-caecimuris	Lachnospiraceae-bacterium-DW59	Dubosiella-newyorkensis	Parabacteroides-distasonis	Incertae-Sedis	Bifidobacterium-choerinum	Acetatifactor	Butyricimonas	UCG-009	Desulfovibrio-fairfieldensis	Lachnospiraceae-bacterium-595	Clostridiales-bacterium-CIEAF-020	Lachnospiraceae-FCS020-group	gut-metagenome	ASF356	Bacteroides-sartorii	Intestinimonas	Candidatus-Gastranaerophilales-bacterium-Zag_111	A2	Dubosiella	Burkholderiales-bacterium-YL45	Marvinbryantia	Dorea-sp.-5-2	UBA1819	Erysipelotrichaceae	Clostridium-sensu-stricto-1	Tannerellaceae	Negativibacillus	Bifidobacterium	Rikenellaceae	Helicobacter-hepaticus	Helicobacter	Family-XIII-AD3011-group	[Eubacterium]-xylanophilum-group	Parabacteroides-merdae	NK4A214-group	Clostridium-sp.-Culture-27	Bacteroides-stercorirosoris	Clostridium-sp.-Culture-54	Coriobacteriaceae-UCG-002	Turicibacter	Bacteroides-caccae	[Eubacterium]-coprostanoligenes-group	UCG-010	Prevotellaceae	Oscillospirales	Acutalibacter-muris	Alistipes-shahii	Lachnospiraceae-UCG-001	Harryflintia	Clostridium-sp.-Clone-49	Christensenellaceae	Eubacterium-sp.-14-2	Bacteroides-xylanisolvens	Erysipelatoclostridium	Clostridium-sp.-Clone-44	Streptococcus	Alistipes-inops	Lactobacillus-intestinalis	[Eubacterium]-nodatum-group	Clostridia	Clostridiales-bacterium-CIEAF-012	Peptococcus	Lactobacillus-murinus	Enterobacteriaceae	Parabacteroides-sp.	RF39	Prevotellaceae-UCG-001	Alistipes-sp.-cv1	Bacteroidales	Enterococcus	Clostridium-sp.-Culture-41	Rhodospirillales	Butyricicoccus	[Eubacterium]-fissicatena-group	Lachnospiraceae-bacterium-A4	Ruminococcus	[Eubacterium]-oxidoreducens-group	Brevinema	Monoglobus	UCG-003	Akkermansia	Klebsiella	Proteus	Faecalibaculum-rodentium	Enterorhabdus	[Clostridium]-leptum	Anaerovorax	Frisingicoccus	Eubacterium-plexicaudatum	Defluviitaleaceae-UCG-011	Malacoplasma-muris	[Eubacterium]-ventriosum-group	Bacteroides-nordii	UCG-005	Eisenbergiella	Anaeroplasma	Paludicola	Arcobacteraceae	[Acetivibrio]-ethanolgignens-group	Peptostreptococcaceae	Butyricimonas-virosa	Sphingobium	Flavonifractor	Alistipes-sp.-N15.MGS-157	Paraprevotella	Pasteurellaceae-bacterium	Bacteria	Parvibacter	[Clostridium]-aldenense	Butyricimonas-synergistica	Lachnospiraceae-bacterium-COE1	metagenome	Paenarthrobacter	Tyzzerella	[Ruminococcus]-torques-group	Parasutterella-excrementihominis	[Eubacterium]-brachy-group	Lysinibacillus	Christensenella-sp.-Marseille-P2437	Methyloprofundus	Lactococcus	Christensenella-minuta	[Clostridium]-innocuum-group	Megamonas	Candidatus-Soleaferrea	Christensenellaceae-R-7-group	Subdoligranulum	Alistipes-obesi	Faecalibacterium	Muribaculum-intestinale	Bacillus	Flavobacterium	Adlercreutzia-mucosicola	[Clostridium]-methylpentosum-group	Erysipelotrichaceae-UCG-003	Chloroplast	Alistipes-finegoldii	Anaerofilum	Butyricimonas-sp.-AT11	Streptomyces-sp.-Q1	Corynebacterium-propinquum	Cetobacterium	Clostridium-sp.-ND2	Anaerostipes	Morganella	Lachnospiraceae-AC2044-group	Micrococcaceae	Ruminiclostridium	Faecalitalea	Acetatifactor-muris	Adlercreutzia-muris	Nostoc-PCC-73102	Leuconostoc	Dialister-invisus-DSM-15470	Lachnospiraceae-UCG-010	Anaerotruncus-sp.-G3(2012)	Streptococcus-respiraculi	marine-metagenome	Dialister-sp.-Marseille-P5638	Corynebacterium-tuberculostearicum	Coprococcus	Streptococcus-danieliae	Allobaculum	Veillonella	UCG-007	Acinetobacter	Vagococcus-fluvialis	Anaerovoracaceae	Ethanoligenenaceae	[Eubacterium]-hallii-group	Vibrio	Nostocaceae	Rickettsia	Family-XIII-UCG-001	Anaerofustis	Rikenella-sp.-Marseille-P3215	Corynebacterium	Desmonostoc-PCC-7422	Oxalobacter-formigenes	Parabacteroides-sp.-CT06	Romboutsia	Dielma	Eggerthella	Lactobacillus-mucosae-LM1	Providencia-alcalifaciens	Candidatus-Stoquefichus	Lysobacter	Caproiciproducens	Brachybacterium	Megasphaera	human-gut-metagenome	Shewanella	Erysipelatoclostridium-ramosum	Subgroup-2	Alteromonas	Providencia	Clostridium-sp.-ASF356	Acinetobacter-sp.-CIP-56.2	Pedobacter	Elizabethkingia	Atopobiaceae	Holdemanella	Clostridiales-bacterium-CIEAF-026	Bosea	Verrucomicrobiaceae-bacterium-CHC8	Mucispirillum	Collinsella	Burkholderiales	Asticcacaulis	Sphingomonas	Endozoicomonas	Devosia	Prevotella	Bacteroides-faecichinchillae	Dyadobacter-fermentans	Rhizobiaceae	Anoxybacillus	Lactobacillales	Acidovorax	Enterobacterales	Lachnospiraceae-NC2004-group	Victivallis-vadensis	Pseudomonas	Burkholderia-Caballeronia-Paraburkholderia	Porphyromonas	Bacteroides-sp.-Smarlab-3302398	Rikenellaceae-bacterium-DTU002	Firmicutes	Sphingopyxis	Lachnospiraceae-bacterium-3-2	DNF00809	Rhodococcus	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Cellulosimicrobium	Turicimonas-muris	Akkermansia-sp.-KLE1798	Bradyrhizobium	Catenibacterium	Dialister	Fusobacterium	Peptoniphilus	Xanthobacteraceae	Clostridium-isatidis	bacterium-enrichment-culture-clone-M153	Bacteroides-coprocola-DSM-17136	Mucilaginibacter	Fusicatenibacter	Bacilli	Clostridium-sp.-Clone-47	[Clostridium]-cocleatum	Candidatus-Arthromitus	Lactococcus-raffinolactis	[Ruminococcus]-gnavus-group	Pseudarthrobacter	Clostridiales-bacterium-CIEAF-021	Wolbachia	Vagococcus
sample108	SR3	Shanghai	25	Resistant starch	12759121.83	8218353.341	0	12072.49848	4002033.247	20250107.14	1637332.607	0	15499578.99	2547297.18	0	0	541753.3694	162978.7295	1166505.166	20974457.05	0	0	1002017.374	0	43762.807	1148396.418	9054.373861	268613.0912	0	884310.5138	826966.146	286721.8389	0	5002541.558	0	1522643.871	0	4527.186931	78471.24013	306339.649	0	0	0	155433.418	0	229377.4712	0	0	0	37726.55776	0	0	0	4527.186931	70925.92858	0	119215.9225	0	12072.49848	0	0	0	45271.86931	0	16599.68541	0	101107.1748	0	0	0	0	28672.18389	0	0	0	0	282194.652	31690.30851	0	0	6036.249241	0	24144.99696	0	0	0	0	0	0	0	0	0	0	45271.86931	0	0	16599.68541	0	0	0	0	0	27163.12158	0	9054.373861	0	0	0	0	19617.81003	12072.49848	0	18108.74772	0	0	0	28672.18389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7545.311551	0	0	13581.56079	0	19617.81003	0	0	0	0	0	0	0	63380.61703	0	0	0	0	0	0	0	0	0	0	0	0	0	7545.311551	0	0	0	0	0	9054.373861	0	0	0	0	0	7545.311551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample109	SR4	Shanghai	25	Resistant starch	11206572.42	10808698.43	22880.93281	19067.44401	4677879.596	40124258	5060499.639	7626.977603	26315615.06	3536375.282	0	0	1225401.068	694054.9618	1165656.41	17189936.35	11440.4664	8898.140537	116946.9899	0	73727.45016	1140233.152	17796.28107	511007.4994	2542.325868	1549547.616	1919456.03	251690.2609	11440.4664	1680477.398	0	3882131.6	0	10169.30347	83896.75363	575836.809	0	0	0	169064.6702	0	570752.1573	0	7626.977603	0	109320.0123	0	0	0	0	129658.6192	0	335587.0145	0	0	0	0	0	53388.84322	0	0	0	90252.5683	0	24152.09574	0	0	0	0	0	0	0	233893.9798	85167.91656	13982.79227	0	0	0	22880.93281	0	0	0	0	0	0	0	0	0	11440.4664	27965.58454	0	0	0	0	0	20338.60694	0	13982.79227	29236.74748	0	33050.23628	0	13982.79227	0	0	31779.07334	11440.4664	13982.79227	22880.93281	0	16525.11814	0	13982.79227	0	0	0	0	0	0	0	0	0	0	21609.76987	16525.11814	5084.651735	0	0	0	0	0	0	0	22880.93281	12711.62934	0	21609.76987	6355.814669	48304.19148	0	0	0	189403.2771	0	0	0	66100.47256	0	6355.814669	0	0	0	0	0	0	0	0	0	0	0	19067.44401	0	1271.162934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5084.651735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample11	SC1	Shanghai	1	Control	28906.48049	60125.47942	8671.944147	4046.907269	5078868.622	21198278.4	554426.2958	5781.296098	19656406.73	1226791.032	0	0	1832670.863	84985.05264	705896.2536	0	8093.814537	0	489675.7795	0	168813.8461	769490.5106	0	268830.2686	53187.9241	642880.1261	731912.086	296002.3602	93656.99679	1301369.752	0	2609677.059	0	4046.907269	43937.85034	100594.5521	0	1734.388829	0	213907.9556	0	356705.9692	0	16765.75868	0	116204.0516	0	0	0	0	143376.1432	0	95391.38562	0	14453.24024	0	0	0	29484.6101	29484.6101	5203.166488	0	10406.33298	0	17343.88829	0	0	47984.75761	24859.57322	0	4625.036878	478113.1873	20234.53634	68797.42356	31797.12854	0	0	0	39312.81347	0	0	4625.036878	11562.5922	0	0	0	398909.4308	0	0	30640.86932	0	0	0	0	0	9828.203366	0	5781.296098	34687.77659	6359.425708	89031.95991	0	9828.203366	0	118516.57	21968.92517	0	30062.73971	16187.62907	231251.8439	3468.777659	0	121407.2181	0	0	0	15609.49946	0	0	5203.166488	0	0	0	0	7515.684927	2890.648049	0	0	0	0	0	0	6359.425708	6359.425708	8671.944147	6937.555317	41625.3319	5781.296098	27750.22127	0	0	0	0	14453.24024	1734.388829	10406.33298	34109.64698	0	5781.296098	0	0	0	0	0	0	0	0	0	0	0	0	0	26015.83244	3468.777659	5781.296098	0	0	0	0	0	0	0	3468.777659	0	0	4625.036878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2890.648049	0	0	0	0	0	0	0	0	0	0	0	0	0	4046.907269	6359.425708	0	0	0	0	0	0	0	0	0	0	9828.203366	2890.648049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2312.518439	0	0	0	0	2312.518439	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample110	SR5	Shanghai	25	Resistant starch	13260601.25	7674399.475	0	28071.36569	2411018.409	19980574.29	4226300.057	12476.16253	26653761.72	6035343.623	0	10916.64221	3697622.669	502165.5418	2627791.733	22731568.13	14035.68284	0	4779929.769	0	93571.21896	2400101.766	14035.68284	1373937.398	0	1596948.804	3136195.356	606653.403	118523.544	2448446.896	0	1247616.253	0	0	190261.4786	876450.4176	0	0	0	297868.3804	0	656558.0531	0	0	0	151273.4707	0	104487.8612	0	0	185582.9176	0	633165.2483	0	9357.121896	0	0	0	67059.37359	0	34309.44695	0	293189.8194	0	51464.17043	0	0	23392.80474	71737.93454	0	0	0	247963.7303	46785.60948	31190.40632	0	0	0	26511.84537	0	0	0	0	0	0	0	0	0	0	20273.76411	0	0	23392.80474	0	0	42107.04853	0	20273.76411	49904.65011	0	9357.121896	0	14035.68284	0	0	0	0	0	14035.68284	0	0	0	48345.1298	0	0	0	0	1559.520316	0	6238.081264	0	0	0	177785.316	0	4678.560948	0	0	0	0	0	0	6238.081264	0	12476.16253	12476.16253	15595.20316	7797.60158	0	0	0	0	18714.24379	0	12476.16253	0	0	0	17154.72348	0	0	0	0	0	0	0	0	0	0	0	15595.20316	0	0	0	0	0	0	0	0	0	0	0	0	12476.16253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample111	SI1	Shanghai	25	Inulin	72581199.11	14382198.75	0	49743186.05	22254560.17	16886113.19	24130794.97	0	978091.5767	7013341.862	0	23814.40361	146288.4793	995101.865	166700.8253	370824.2847	13608.23063	13608.23063	20412.34595	0	64639.09551	88453.49911	25515.43244	175205.9694	8505.144146	64639.09551	69742.18199	40824.6919	0	7654629.731	0	93556.5856	0	79948.35497	141185.3928	91855.55677	0	0	267061.5262	411648.9766	0	27216.46127	0	0	0	0	0	0	0	0	6804.115316	275566.6703	20412.34595	0	0	0	0	0	0	22113.37478	18711.31712	0	0	0	27216.46127	0	0	35721.60541	0	0	15309.25946	0	88453.49911	0	10206.17297	5103.086487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137783.3352	0	0	5103.086487	0	0	0	0	8505.144146	0	0	10206.17297	0	0	0	0	0	0	0	0	0	0	0	0	0	1701.028829	0	0	0	0	0	0	11907.2018	0	0	6804.115316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3402.057658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample112	SI2	Shanghai	25	Inulin	121143842	12946257.79	36011.84365	38597494.02	23317668.76	34495745.03	19208717.4	21607.10619	583391.8671	8135075.48	0	0	259285.2743	2351573.39	604998.9733	363719.6208	0	0	262886.4586	0	126041.4528	226874.615	0	1941038.373	0	842677.1413	572588.314	86428.42475	0	12996674.37	0	586993.0514	0	46815.39674	187261.587	241279.3524	0	0	396130.2801	446546.8612	0	28809.47492	0	0	0	68422.50293	0	0	0	0	0	334910.1459	0	0	14404.73746	0	0	0	32410.65928	28809.47492	93630.79348	0	0	0	43214.21238	0	0	0	0	0	21607.10619	0	126041.4528	0	0	0	0	0	0	0	0	54017.76547	0	0	0	21607.10619	0	0	0	25208.29055	0	0	306100.671	0	0	0	0	14404.73746	0	0	7202.368729	0	25208.29055	0	0	43214.21238	0	0	0	0	0	0	0	0	0	3601.184365	0	0	0	0	0	0	0	0	28809.47492	0	0	0	0	14404.73746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10803.55309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14404.73746	0	0	14404.73746	0	0	0	0	10803.55309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21607.10619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7202.368729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample113	SI3	Shanghai	25	Inulin	55072416.07	13941899.42	17538.98601	36484279.8	14747098.33	12674309.07	7849493.465	6377.813094	438474.6502	3471124.776	0	0	86100.47677	8968799.663	255112.5238	216845.6452	11161.17291	7972.266367	803604.4498	0	31889.06547	84506.02349	25511.25238	679237.0945	0	441663.5567	200901.1125	30294.6122	0	3713481.674	0	223223.4583	0	23916.7991	36672.42529	87694.93004	0	0	1565753.115	208873.3788	0	20727.89256	0	0	0	22322.34583	0	0	0	0	11161.17291	269462.6032	12755.62619	0	0	0	0	0	0	22322.34583	122772.9021	0	0	0	22322.34583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25511.25238	0	0	0	0	0	0	57400.31784	0	0	0	0	0	0	0	0	0	0	0	0	15944.53273	0	0	0	0	0	0	0	0	0	1594.453273	6377.813094	0	0	4783.35982	0	0	0	0	0	0	0	0	0	0	0	0	3188.906547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3188.906547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample114	SI4	Shanghai	25	Inulin	154349679.6	8986963.939	36300.48908	26699009.72	21176149.59	16120010.04	640444.343	20743.13662	492649.4946	20400874.86	0	31114.70492	775274.731	25226247.02	1462391.131	272253.6681	12964.46038	20743.13662	28521.81285	0	147794.8484	173723.7692	57043.62569	570436.2569	0	430420.0848	469313.4659	347447.5383	0	4428659.667	0	2248037.431	0	28521.81285	298182.5889	287811.0205	0	0	228174.5028	412269.8402	0	90751.22269	0	0	0	12964.46038	0	0	0	0	0	173723.7692	0	0	0	0	0	0	0	103715.6831	0	0	0	0	38893.38115	0	0	0	186688.2295	0	0	0	114087.2514	0	0	0	0	0	10371.56831	0	0	0	0	0	0	20743.13662	0	0	0	5185.784154	0	0	150387.7405	0	0	0	2592.892077	0	0	0	0	0	28521.81285	0	0	0	0	0	0	0	0	0	59636.51777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33707.597	0	0	20743.13662	0	0	0	0	0	0	0	0	0	0	18150.24454	0	0	0	0	0	0	0	0	0	0	10371.56831	0	0	44079.16531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5185.784154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample115	SI5	Shanghai	25	Inulin	56329909.78	7499284.701	9745.659131	29561020.56	17376510.23	13352771.22	13684123.63	8527.451739	233895.8191	4253980.211	17054.90348	7309.244348	96238.38392	1399720.293	81619.89522	230241.197	0	6091.036957	41419.05131	0	62128.57696	56037.54	21927.73304	154712.3387	3654.622174	56037.54	45073.67348	0	0	4546349.985	0	63346.78435	0	37764.42913	119384.3244	77965.27305	0	0	581084.9257	198567.8048	0	15836.69609	0	0	0	0	0	0	0	0	7309.244348	185167.5235	10963.86652	0	3654.622174	0	0	0	17054.90348	24364.14783	97456.59131	0	0	0	10963.86652	0	0	0	0	0	0	0	26800.56261	0	0	3654.622174	0	0	0	0	0	3654.622174	0	0	0	19491.31826	0	0	0	0	0	0	41419.05131	0	0	0	0	0	0	0	0	0	10963.86652	0	0	7309.244348	0	0	0	0	1218.207391	0	0	0	0	1218.207391	0	51164.71044	0	0	0	0	0	0	3654.622174	0	0	2436.414783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7309.244348	0	0	0	3654.622174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1218.207391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample116	SC1	Shanghai	31	Control	9741835.107	663591.6935	15452.32922	12018.47828	406911.336	257538.8203	1952144.257	8584.627342	265264.9849	4022756.372	0	0	17479159.73	435240.6062	3697398.996	126194.0219	0	0	483314.5193	0	34338.50937	554566.9263	1136604.66	1454235.872	0	2054301.323	1655116.151	787210.3272	50649.30132	25753.88203	0	293594.2551	0	8584.627342	175126.3978	829275.0012	0	0	0	333942.0036	0	892801.2435	2575.388203	0	0	132203.2611	0	0	0	0	223200.3109	0	136495.5747	0	424939.0534	0	0	0	49790.83858	0	6009.239139	0	399185.1714	0	54941.61499	0	0	0	0	0	0	0	0	143363.2766	9443.090076	285868.0905	0	0	24036.95656	27470.80749	0	0	5150.776405	0	0	0	0	0	0	7726.164608	0	0	0	0	0	48932.37585	0	24036.95656	23178.49382	0	1716.925468	0	9443.090076	0	19744.64289	0	7726.164608	0	33480.04663	0	10301.55281	0	8584.627342	0	0	0	3433.850937	0	0	18886.18015	0	0	0	0	0	15452.32922	0	0	0	0	0	0	0	24036.95656	0	29187.73296	0	0	0	0	12876.94101	0	0	7726.164608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2575.388203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample117	SC2	Shanghai	31	Control	8370087.934	1961407.092	6929.078533	10513.08467	2426850.023	464726.1292	348365.3966	5973.343563	297233.5757	551459.0777	0	1194.668713	1579829.905	160802.4087	239650.5437	32972.85647	1194.668713	716.8012275	13619.22332	0	96051.36449	2032609.348	1785551.858	118272.2025	0	104891.913	150289.324	65706.77919	19831.50063	97962.83443	0	547158.2703	0	7168.012275	46592.07979	99874.30437	0	0	1194.668713	76697.73135	0	73830.52644	0	0	0	21742.97057	0	0	0	0	27477.38039	10274.15093	27477.38039	0	37751.53132	0	0	0	7645.87976	0	15052.82578	0	32972.85647	0	16725.36198	0	0	0	0	0	2867.20491	0	716.8012275	3584.006138	3584.006138	78370.26754	0	0	20787.2356	11707.75338	0	955.73497	0	0	0	0	32256.05524	0	0	2150.403683	0	0	0	0	0	5495.476078	0	1911.46994	0	0	955.73497	0	3106.138653	0	7884.813503	0	5973.343563	0	4300.807365	0	0	0	10752.01841	0	0	0	0	0	0	2628.271168	0	0	0	0	1672.536198	7884.813503	0	0	0	0	0	0	0	2150.403683	0	9557.3497	716.8012275	2389.337425	3345.072395	0	1672.536198	0	0	2389.337425	716.8012275	3345.072395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	716.8012275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1194.668713	0	0	0	0	955.73497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
